IAUNAME,PID,AID
J115551.06+361326.5,33,0
J113225.65+363913.2,24,0
J113012.31+363818.7,41,0
J113515.26+383553.8,26,0
J075653.94+153434.0,54,0
J080448.46+164416.8,54,0
J080008.51+165201.7,61,0
J081058.02+174257.2,48,0
J081430.72+185948.8,42,0
J082219.48+192457.5,34,0
J084504.27+224549.0,58,0
J084455.94+224136.6,39,0
J085320.22+224548.3,9,0
J084901.50+222555.6,38,0
J084815.36+225529.5,33,0
J085500.96+240114.3,35,0
J090908.81+245716.6,22,0
J091324.71+255905.7,20,0
J131247.56+390040.2,16,0
J131106.91+390925.1,35,0
J131043.67+390732.3,29,0
J130953.39+384755.2,28,0
J130345.42+400423.3,29,0
J130916.63+400200.4,28,0
J131345.74+401838.9,31,0
J121002.45+335456.4,28,0
J120542.47+335750.7,20,0
J120544.49+352611.7,40,0
J120448.19+344417.0,23,0
J104505.03+371058.9,27,0
J105133.54+363055.2,20,0
J105839.85+354832.4,18,0
J105618.98+363901.5,19,0
J105644.54+370426.9,25,0
J110104.26+370706.7,14,0
J110257.87+372720.3,31,0
J111800.82+303226.0,33,0
J111433.07+305148.9,30,0
J111214.28+303653.8,24,0
J111013.36+302421.6,30,0
J110930.94+303736.7,24,0
J110637.94+315530.7,18,0
J111124.33+312953.9,0,2
J111251.74+312751.0,29,0
J131629.80+321518.0,41,0
J131842.21+325507.2,47,0
J131323.06+325556.4,17,0
J134613.09+293933.4,35,0
J134648.58+300609.3,53,0
J134431.93+295008.2,28,0
J134422.73+295900.7,30,0
J134112.16+301012.0,29,0
J133920.84+310154.4,26,0
J134145.30+311110.5,19,0
J120724.95+311329.3,24,0
J120432.76+320641.8,34,0
J120033.90+333404.5,26,0
J120128.73+331251.8,21,0
J120450.24+322025.8,32,0
J120747.56+323157.9,21,0
J103537.42+352722.6,30,0
J103232.17+344538.6,35,0
J103058.84+351900.7,31,0
J103524.59+370213.7,32,0
J115117.40+330408.4,29,1
J114441.38+332000.4,38,0
J114409.85+333825.7,28,0
J114229.58+325601.2,26,0
J114048.22+333115.3,19,0
J114424.13+342806.8,23,0
J114700.23+334408.5,16,0
J114839.02+335353.2,27,0
J114817.35+334252.4,26,0
J115248.56+340053.7,23,0
J113913.18+324112.8,20,0
J113701.06+331522.0,33,0
J113401.45+331324.4,34,0
J113344.93+330209.2,27,0
J113219.41+341827.6,37,0
J113647.39+341639.0,33,0
J115719.19+334347.5,25,0
J120131.66+341417.4,20,0
J113235.26+333056.3,30,0
J112316.68+335648.8,31,0
J133310.99+370919.8,40,0
J133335.46+370023.0,31,0
J133057.65+365921.2,38,0
J132553.78+365342.6,45,0
J132313.32+374025.8,53,0
J132417.47+371529.4,0,2
J132705.23+372015.6,22,0
J133001.83+383408.4,31,0
J132837.35+373134.5,34,0
J133124.87+372441.6,30,0
J120246.89+355341.5,22,0
J120248.93+361054.0,19,0
J120200.47+354523.1,12,0
J115938.05+355907.0,9,0
J115912.42+345310.1,13,0
J115836.38+353648.5,30,0
J115653.11+365142.5,29,0
J120159.07+373941.4,19,0
J120254.01+371304.7,24,0
J131907.38+310614.2,42,0
J131442.86+304510.6,36,0
J131554.18+315709.5,19,1
J121257.56+353446.6,24,0
J121031.92+354936.9,17,0
J121000.04+361607.7,26,0
J121043.22+353828.3,20,0
J120759.93+360942.5,18,0
J121042.51+370912.3,14,0
J121352.30+374110.9,19,0
J110626.76+320125.0,29,0
J110526.96+321458.5,46,0
J110453.94+320826.8,20,0
J110259.61+315918.4,21,0
J110137.82+320105.5,26,0
J110413.77+330047.4,29,0
J110349.11+323723.2,23,0
J110521.03+330900.0,27,0
J110631.46+330759.0,20,0
J110713.15+331928.8,47,0
J111747.18+315325.5,27,0
J111727.82+330138.2,32,0
J111720.22+325807.3,21,0
J111300.79+324821.7,29,0
J120806.00+375337.7,15,0
J120548.67+380015.4,35,0
J120256.24+390417.0,22,0
J120616.03+392205.2,21,1
J120428.79+384324.4,31,0
J133433.92+323523.5,43,0
J133227.63+331527.6,14,0
J133308.91+324341.2,44,0
J133719.01+330836.2,36,0
J133224.79+295937.3,32,0
J132800.59+301858.4,30,0
J132624.68+314251.1,28,0
J111950.09+352859.2,23,0
J132703.06+323857.5,31,0
J132414.20+333012.2,48,0
J132542.97+330104.9,20,0
J132833.85+331023.6,35,0
J113151.18+351108.4,39,0
J112750.90+345707.2,37,0
J112605.34+350025.3,21,0
J112927.61+363732.9,41,0
J113153.18+354915.5,31,0
J113244.33+362416.3,50,0
J135034.13+264604.0,42,0
J134913.37+270354.9,16,0
J134845.92+263138.0,36,0
J134846.40+263556.9,58,0
J134820.10+285258.2,31,0
J134916.25+280208.0,25,0
J134927.18+280444.5,20,0
J134954.59+280051.8,22,0
J135002.77+281741.2,22,0
J134949.20+250021.7,34,0
J134644.99+263222.3,36,0
J134654.76+260719.5,26,0
J134818.04+254236.6,32,0
J134813.90+254249.4,29,0
J135034.88+295148.8,41,0
J135032.10+291508.8,21,0
J134948.48+295604.2,46,0
J135000.07+295824.1,45,0
J135314.27+301941.0,16,0
J135819.79+295821.0,50,0
J135852.99+314821.3,42,0
J135447.11+310625.5,37,0
J135305.24+310819.5,41,0
J135242.43+311045.3,29,0
J135318.52+330257.9,26,0
J135454.64+333500.9,33,0
J135605.30+334404.8,16,0
J135855.95+273639.9,50,0
J135616.18+264454.6,32,0
J135502.35+264348.4,32,0
J135344.97+264320.6,33,0
J135336.53+264524.3,31,0
J135904.06+280031.4,35,0
J135915.54+275702.6,33,0
J135927.10+275026.9,30,0
J135937.24+274507.1,22,7
J140139.04+281118.9,22,0
J140149.30+245217.8,24,0
J135333.37+250530.0,37,0
J135428.96+251932.9,18,0
J135744.83+253602.6,33,0
J135547.93+250728.6,29,0
J135635.65+252032.3,33,0
J140517.38+263849.5,27,0
J140528.74+264858.6,18,1
J140418.79+264327.4,39,0
J135828.27+280913.1,20,0
J135904.71+280457.0,34,0
J135953.15+283221.3,37,0
J135909.74+275700.3,27,0
J135924.63+275934.3,31,0
J135925.99+275816.3,27,0
J135917.27+275939.0,2,1
J140901.26+273724.0,24,0
J140241.91+324901.3,32,0
J140121.30+292827.0,41,0
J135926.72+283619.4,22,0
J135856.38+284642.7,27,0
J140235.02+293705.1,29,1
J140520.54+292840.1,19,1
J140657.54+295259.3,41,0
J140548.82+295438.1,24,0
J140338.12+274939.4,18,1
J140827.67+271809.8,21,0
J141048.60+272944.9,45,0
J140758.53+243354.1,23,0
J140700.99+242734.4,43,0
J140503.75+245558.4,25,0
J141012.17+251452.3,24,0
J141219.35+250726.3,27,0
J141240.63+304801.2,25,0
J141024.19+325903.0,20,0
J141201.45+315101.2,40,0
J141107.09+284517.6,29,0
J140600.38+291021.8,21,0
J141122.07+294422.1,42,0
J140823.48+292449.8,37,0
J141019.59+292002.1,31,0
J141521.51+293434.4,37,0
J141858.41+261510.3,16,0
J141816.65+263002.0,22,0
J141334.23+273718.5,36,0
J141410.29+265856.2,34,0
J141708.61+265145.7,34,0
J141315.70+234822.9,30,0
J141332.21+255014.5,31,0
J141436.39+250104.5,46,0
J142232.38+321151.5,28,0
J142143.87+314241.6,32,0
J142524.12+281017.1,18,0
J141811.15+280739.2,35,0
J142201.73+293441.0,44,0
J142351.73+245905.6,21,0
J142313.66+254106.0,31,0
J142337.58+270201.6,14,0
J142430.14+263023.0,34,0
J142917.30+255840.5,32,0
J142303.42+231149.1,38,0
J142306.17+230321.7,40,0
J142112.55+231633.3,16,0
J143404.66+301216.5,44,0
J142431.50+300211.4,36,0
J143315.74+281147.9,43,1
J143207.32+240518.5,19,0
J143047.30+240854.1,25,0
J142950.06+261512.4,25,0
J143132.53+254850.3,23,0
J143529.03+224337.8,20,0
J142931.61+231658.8,58,0
J143729.17+241311.3,18,0
J143729.31+232902.1,22,1
J143635.69+284036.6,44,0
J144252.86+273925.5,30,0
J143631.34+302536.4,33,0
J143721.30+310703.0,24,0
J143753.24+303408.1,30,0
J144146.40+250711.5,44,0
J144803.17+223757.8,33,0
J144230.82+223534.0,25,0
J144047.05+232311.2,25,0
J144440.13+293132.6,32,0
J144619.42+295904.7,38,0
J145026.63+295722.9,50,0
J144254.24+263448.5,0,0
J144903.39+254716.0,24,0
J145126.10+251150.0,18,0
J145725.35+280200.1,33,0
J145708.45+280037.9,22,0
J145356.10+293509.7,19,0
J145911.60+292205.4,52,0
J150233.39+284004.7,37,0
J104804.58+094031.6,36,0
J150155.55+222854.6,53,0
J145914.51+214605.3,42,0
J145706.04+224616.6,55,0
J150531.97+250747.4,20,0
J150635.35+263028.9,42,0
J150114.44+261839.1,15,0
J150347.55+283013.1,49,0
J150457.88+283138.3,49,0
J151016.31+274139.7,29,0
J150718.77+254442.8,32,0
J150752.15+204433.8,21,1
J150657.23+211422.6,26,1
J150850.86+264450.1,26,0
J150804.79+271428.2,19,0
J150604.96+263100.8,39,0
J150414.83+274127.6,21,0
J150604.39+272046.5,35,0
J151118.68+272622.2,30,0
J151214.38+274118.2,21,0
J151007.86+230418.1,25,0
J151405.39+240824.4,29,0
J151724.92+254032.3,20,0
J151222.83+261004.5,31,0
J151620.81+272411.4,29,0
J151726.11+271210.6,25,0
J152111.27+244010.8,31,0
J151813.89+254459.4,23,0
J151921.11+262058.7,53,0
J152704.69+220503.1,25,0
J153403.18+182953.9,45,0
J153848.86+214239.8,52,0
J154210.50+183349.9,26,0
J154607.26+183636.4,42,0
J154345.85+204035.6,40,0
J155205.17+222850.8,38,0
J155814.92+223824.3,39,0
J155558.75+184933.5,36,0
J155957.01+193112.8,51,0
J155725.73+200823.8,31,0
J155725.86+195829.5,36,0
J160112.16+205848.7,43,0
J160927.27+154153.7,48,0
J160522.75+161818.7,37,0
J162516.51+140017.4,0,1
J160639.43+204522.9,34,0
J162920.77+174140.7,70,0
J162307.13+144329.9,42,0
J110651.13+281524.6,25,0
J110244.16+273616.4,21,0
J110122.42+283021.0,19,0
J105957.59+290059.5,22,1
J110139.90+291147.6,43,0
J110243.38+291611.7,32,0
J110306.56+291618.4,29,0
J110305.98+291335.0,33,0
J110843.02+294535.2,16,0
J110943.10+253800.1,35,0
J111002.19+261100.8,33,0
J111055.84+281502.3,40,0
J110645.30+285900.8,25,0
J111537.42+291637.1,36,0
J111547.05+290551.8,30,0
J111439.04+295307.1,41,0
J111608.96+294714.0,36,0
J111553.97+253801.0,33,0
J111812.37+255100.8,30,0
J111505.08+255141.4,40,0
J111538.73+255345.3,34,0
J111127.47+264643.2,40,0
J111131.27+265138.6,19,0
J111652.86+273926.8,24,0
J111926.42+270558.6,24,0
J111739.97+274858.0,33,0
J112106.92+282045.5,34,0
J111817.24+280047.0,36,0
J111615.46+291608.9,32,0
J111629.51+291440.9,44,0
J111058.09+284415.5,28,1
J111048.97+284830.1,41,0
J111415.67+301948.5,21,0
J111853.60+295116.8,23,0
J111945.16+295000.4,33,0
J112226.55+293214.9,26,0
J112533.77+262408.8,36,0
J112158.42+264918.5,33,0
J112011.01+264239.9,16,0
J112259.68+280718.1,27,0
J112102.72+271413.7,43,0
J112403.89+280238.2,28,0
J112855.90+280229.6,36,0
J112612.90+282158.9,30,0
J112614.77+282329.5,25,0
J112338.86+295747.6,22,0
J112808.91+264651.2,29,0
J113058.37+272427.8,43,0
J113127.48+270537.7,29,0
J113338.47+274621.9,28,0
J112943.81+262114.5,40,0
J112833.62+263915.2,38,0
J113842.30+275056.3,22,0
J113836.08+285003.7,25,0
J113805.87+290037.0,380,1
J113725.11+293445.7,14,0
J114102.81+301519.0,22,0
J113842.54+262412.4,19,0
J114440.19+292107.4,25,0
J114428.33+304409.4,30,0
J114347.59+301249.1,30,0
J114520.98+304558.3,32,0
J114742.85+304636.7,28,0
J115107.76+281459.6,25,0
J115038.93+275159.7,32,0
J115137.66+273540.4,23,0
J115424.87+292119.9,27,0
J115827.02+304049.7,32,0
J115830.84+304248.2,23,0
J120034.03+284710.6,21,0
J115623.01+271802.0,1,1
J120357.35+280856.7,28,0
J120701.87+262024.3,20,0
J115911.67+281026.3,33,0
J120322.93+280723.0,41,0
J120535.72+283228.7,0,1
J121134.41+305542.5,23,0
J121104.75+305319.9,22,0
J120809.94+271251.9,28,0
J120946.73+270003.4,32,0
J120826.50+264815.5,31,0
J120715.79+271903.1,36,0
J120826.26+274908.7,21,0
J121113.76+285638.6,30,0
J121346.39+273511.9,40,0
J121523.42+284906.6,25,0
J121035.24+284822.2,37,0
J121330.47+304254.0,27,0
J121552.06+304448.5,26,0
J121619.77+305724.3,35,0
J122504.86+272223.1,18,1
J121956.96+265015.8,27,0
J121931.25+271502.0,34,0
J122013.13+272403.3,54,0
J121544.91+283411.8,29,0
J121500.01+274801.1,31,0
J121900.52+280454.9,18,0
J122410.35+285429.3,27,0
J122108.19+291340.2,17,1
J122150.69+300420.7,18,0
J121813.68+291741.9,29,0
J122134.83+301123.3,25,1
J122932.79+270030.2,40,0
J122029.40+270943.9,12,0
J122226.87+284832.3,27,0
J122857.80+281211.3,25,0
J123147.29+284103.9,25,0
J123049.36+285439.8,26,0
J122635.59+305733.0,26,0
J122819.21+304532.7,25,0
J122809.55+301114.8,21,1
J123304.69+271755.3,27,0
J124015.85+275748.7,36,0
J124253.47+295006.2,32,0
J123626.44+291641.4,24,0
J123516.74+305011.8,24,0
J124653.12+262917.4,21,0
J124203.00+272417.6,34,0
J124333.24+275445.9,24,0
J124335.49+275320.3,24,0
J124608.20+282841.7,32,0
J124920.18+281234.0,28,0
J124659.79+302949.0,26,0
J125225.55+301954.0,46,0
J125356.77+303457.3,25,0
J125312.59+280014.2,22,0
J125546.10+272149.7,44,0
J125638.44+273415.3,31,0
J130222.30+271116.5,40,0
J131031.69+273335.0,31,0
J131349.27+272809.2,27,0
J132057.66+272947.9,22,0
J133510.07+250157.4,23,0
J133707.41+255929.9,38,0
J133350.30+253747.4,35,0
J133347.65+260146.0,34,0
J133339.97+260442.5,31,0
J134110.10+260811.2,27,0
J134055.55+261756.9,23,0
J134235.87+262302.0,31,0
J134429.07+264027.1,34,0
J134427.65+262256.0,24,0
J075845.35+142212.9,26,0
J080855.14+144255.0,43,0
J080903.43+164033.8,28,0
J080553.47+124047.5,52,0
J080344.12+143837.2,32,0
J082207.40+153437.8,47,2
J082440.82+152743.3,37,0
J082829.84+172527.8,35,0
J082150.48+175327.1,43,0
J083302.13+153915.8,36,0
J084451.44+192137.6,20,0
J083741.57+182722.1,30,0
J084032.63+164019.9,35,0
J084000.37+180530.9,30,0
J084042.55+183656.3,45,0
J084259.82+171327.3,23,0
J084409.78+170845.4,25,0
J085208.05+193641.1,27,0
J084838.57+193528.8,29,0
J085936.62+203641.2,33,0
J085827.41+205645.2,19,0
J090202.81+214117.4,39,0
J085814.08+175917.4,31,1
J090709.89+215600.4,33,0
J090344.56+213831.0,26,0
J090058.47+214551.0,63,0
J090335.10+232841.2,36,0
J090438.58+191131.4,29,0
J090213.25+203033.9,22,0
J090502.97+200310.3,17,0
J090645.87+204659.2,27,0
J091426.42+185015.5,37,0
J090646.60+204909.3,25,0
J090652.52+204824.3,22,0
J090729.33+205722.1,14,0
J091503.86+222132.7,14,0
J091228.76+221936.2,2,1
J091056.24+220003.8,22,0
J091316.21+225848.8,34,0
J091315.41+242457.6,14,0
J091421.43+235920.6,70,0
J091623.45+201958.9,48,0
J092830.80+215021.3,27,0
J092005.29+233439.7,25,0
J092111.63+245922.1,27,0
J092307.15+250351.5,31,0
J092414.05+251250.5,38,0
J093832.41+204420.0,47,0
J093407.00+220449.8,23,0
J093507.14+220513.6,10,0
J093427.28+230305.9,38,0
J093022.75+223213.6,29,0
J092724.97+233222.4,29,0
J093041.43+240546.1,23,0
J093141.78+241557.0,38,0
J093319.49+240306.1,26,0
J093029.29+254552.4,27,0
J093559.82+255459.1,40,0
J094631.29+220548.2,15,0
J094734.87+231032.9,25,0
J095206.85+222402.5,29,0
J094324.04+225140.0,29,0
J094112.81+233307.5,25,0
J093544.90+240850.1,25,0
J094249.60+245132.5,43,0
J094300.23+243605.2,25,0
J095707.59+224216.0,33,0
J095655.28+221500.3,32,2
J095227.37+230638.8,28,0
J095749.39+234500.9,31,0
J094758.50+250857.7,38,0
J094701.65+251128.3,38,0
J094809.64+250906.7,37,0
J094902.02+252613.2,26,0
J095153.50+254001.0,28,0
J095316.90+253223.5,21,0
J095522.33+263034.8,36,0
J094759.83+270817.1,13,0
J095335.17+275933.8,29,0
J100354.18+240547.8,20,0
J100602.71+251535.9,32,0
J095648.90+260248.0,22,1
J100221.34+265114.0,34,0
J095815.82+283306.6,45,0
J101714.64+233555.9,31,0
J101023.31+244950.3,29,0
J101108.35+260315.3,24,0
J100404.81+261039.2,29,0
J101222.18+262320.5,30,0
J100548.04+280622.1,43,0
J100911.09+283952.5,30,0
J102744.32+240632.2,31,0
J102156.18+244211.3,40,0
J102403.60+245042.4,43,0
J102352.06+254838.7,27,0
J101724.78+263603.8,18,0
J101645.22+263331.0,27,0
J101304.75+265555.5,21,0
J101922.93+264210.4,23,0
J102206.00+275611.5,46,2
J102206.21+273930.8,17,0
J103920.43+250242.3,28,0
J103353.06+252709.0,23,0
J103619.88+260025.5,21,0
J103659.69+255518.6,25,0
J103513.34+265456.8,27,0
J102633.00+263752.2,29,0
J102419.21+275840.5,20,0
J103121.71+274905.2,32,0
J103318.88+275648.5,19,0
J104922.47+243255.9,33,0
J104251.41+245508.0,30,0
J104240.27+254947.7,28,0
J103726.54+270759.6,9,0
J103822.42+270228.6,32,0
J103731.01+280626.8,31,0
J103846.88+284227.3,34,0
J105440.52+244614.1,27,0
J105455.96+265808.9,30,0
J105325.92+261725.1,1,1
J105759.78+263820.7,21,0
J105830.22+264032.4,15,0
J105957.05+264106.3,19,0
J104255.36+282522.0,28,1
J105155.02+292937.8,41,0
J105423.94+282228.7,44,0
J105918.06+282839.4,37,0
J092532.20+190359.6,28,0
J092633.22+190108.9,33,0
J095032.45+191313.2,43,0
J095749.67+193318.7,31,0
J095541.02+200656.4,45,0
J095536.24+213835.1,26,0
J095342.84+210556.4,36,0
J100727.66+204647.5,23,0
J100253.52+214630.3,43,0
J101302.71+223241.3,21,0
J102632.09+212325.5,37,0
J102755.89+220221.3,18,0
J102625.84+215042.0,26,1
J102319.09+210304.3,38,0
J102337.39+224352.2,41,0
J102847.57+220805.6,54,0
J103613.87+220253.1,33,0
J095246.80+175347.2,38,0
J095901.83+180010.8,29,0
J095651.59+181426.8,41,0
J095524.92+191603.5,26,0
J100103.55+193141.2,26,0
J100523.02+200032.3,22,0
J100720.48+193349.5,30,0
J101725.47+204648.9,38,0
J101828.44+195927.2,21,0
J101846.41+200704.7,42,0
J102405.70+194916.7,34,0
J102745.21+200520.8,25,0
J102633.88+193928.0,34,0
J102502.76+204829.7,35,0
J103900.21+200504.8,30,0
J103021.73+210906.1,32,0
J080414.50+102316.9,23,4
J080029.43+105923.2,61,0
J075706.54+102459.7,51,0
J081341.64+105751.0,31,3
J082329.58+134134.5,41,0
J082757.53+104405.0,54,0
J083117.94+130058.3,28,0
J083404.08+134212.1,50,0
J083617.49+151304.4,29,0
J085019.09+151546.3,29,0
J085625.43+152517.4,31,0
J085456.80+152313.8,37,0
J085216.47+161655.1,38,0
J085644.37+155800.6,30,0
J085927.48+150827.4,18,0
J085627.46+152331.1,32,0
J085556.05+135015.3,43,0
J090755.43+155551.9,30,0
J090836.47+161152.8,44,0
J090517.24+174440.8,46,0
J091111.94+131646.2,38,0
J091424.09+155109.1,34,0
J092150.28+163622.5,35,0
J092132.55+164518.0,20,0
J091857.80+184656.8,28,0
J092547.61+142740.4,26,0
J104733.24+225551.0,31,0
J103805.37+214327.7,45,0
J104015.62+240533.4,18,0
J103913.96+232547.1,26,0
J104015.06+230734.2,37,0
J104138.00+232022.9,21,0
J104108.41+202328.4,19,0
J104529.76+173956.1,48,0
J104218.53+180742.6,28,0
J104127.50+184753.0,24,0
J104316.76+185929.1,45,0
J104717.35+190016.1,26,0
J104642.11+182551.7,36,0
J105116.85+184855.8,62,0
J104304.02+160350.4,38,0
J104807.59+164523.3,36,0
J105255.26+222415.8,28,0
J105255.72+224914.5,36,0
J105204.86+222725.3,26,0
J104810.76+221501.0,31,0
J104903.31+234322.3,17,0
J105413.27+230611.6,29,0
J105136.25+172812.8,19,0
J105028.88+173119.4,40,0
J105043.48+195334.9,25,0
J105147.78+184604.2,25,0
J105224.32+191139.1,36,0
J105342.22+151231.6,34,0
J105308.31+165127.3,25,0
J105836.31+204650.8,32,2
J105643.75+195054.8,14,0
J105452.73+204012.6,29,0
J105013.36+221312.6,41,0
J105242.20+221738.9,20,0
J105352.26+214549.5,20,0
J105553.85+205832.8,30,0
J110338.75+182751.4,27,0
J105536.87+181720.0,18,1
J105754.95+194515.7,26,0
J105433.92+231828.8,40,0
J110114.74+244339.2,30,0
J110614.36+211904.2,32,0
J110150.90+204714.5,39,0
J105802.98+214615.2,30,0
J105808.84+214038.5,26,0
J110510.32+215317.7,32,0
J110753.85+225230.0,33,0
J110656.39+234123.2,31,0
J110644.96+232012.7,52,0
J110712.61+250309.5,45,0
J110802.49+244902.0,40,0
J111348.20+182205.1,33,0
J111343.17+185800.7,24,0
J111007.82+182905.8,36,0
J110949.16+173546.8,29,0
J110845.12+191255.2,30,0
J111235.41+160310.6,14,0
J111539.52+170309.5,21,0
J111732.81+234031.3,19,0
J112442.73+163040.4,25,0
J112132.39+162413.8,19,0
J112113.99+165532.7,20,0
J112006.02+180505.9,23,0
J112142.45+174509.7,32,0
J112043.44+191106.2,39,0
J111706.01+190534.9,37,0
J111829.27+194115.7,32,0
J111925.18+200021.7,24,0
J112038.11+193943.4,42,0
J112227.20+205632.7,41,0
J112125.15+211236.5,36,0
J112145.59+225814.5,12,1
J112208.87+220035.1,37,0
J112233.48+214445.1,39,0
J112606.54+221155.8,34,0
J112003.23+240217.8,26,0
J112730.93+250422.7,22,0
J112554.80+202100.9,23,0
J112725.26+205323.3,30,0
J112931.36+195913.9,36,0
J113306.56+195331.8,31,0
J112912.15+215228.1,25,0
J113259.89+221658.5,6,1
J113307.84+223727.8,22,0
J113458.06+215639.4,21,0
J113328.13+234237.7,24,0
J112948.70+243901.2,38,0
J113231.54+244016.6,36,0
J113404.56+253446.2,26,0
J113355.91+253308.6,40,0
J113505.69+250946.3,38,0
J113706.30+244141.7,38,0
J113505.07+182557.0,26,0
J113430.91+182156.1,17,0
J113016.45+203723.2,42,0
J113129.16+204136.3,30,0
J113902.18+161846.2,21,0
J113523.52+161249.3,24,0
J113602.54+171146.6,30,0
J113434.06+163143.0,36,0
J113518.13+181455.6,18,0
J113532.57+181823.6,28,0
J113448.51+174016.0,20,0
J113502.42+203920.2,31,0
J113446.17+211237.5,22,0
J113027.02+213934.7,37,0
J113038.84+221349.3,40,0
J113506.09+243624.4,30,0
J113422.00+252517.5,32,0
J113907.40+255156.6,28,0
J114131.20+255115.9,44,0
J114034.04+185106.8,47,0
J113838.52+202416.5,44,0
J114337.12+193834.8,47,0
J114537.77+210912.6,30,0
J113936.97+211125.2,38,0
J113832.88+212914.3,26,0
J113727.61+220345.4,32,0
J113817.79+222845.8,37,0
J114520.22+220039.8,28,0
J113911.97+165415.0,29,0
J114746.29+172111.1,23,0
J114332.78+194337.6,51,0
J114623.20+243350.9,29,0
J114310.39+254845.4,25,0
J115044.26+213818.1,33,0
J114932.35+215031.0,19,0
J114601.34+212718.4,28,0
J114511.95+212635.4,27,0
J114552.14+211349.8,19,0
J114534.21+230204.6,13,0
J115426.98+220747.2,35,0
J115501.27+164818.4,38,0
J114814.26+164814.3,27,0
J115351.29+180848.6,28,0
J115210.13+174459.8,28,0
J115616.06+220856.7,23,0
J115255.95+220137.1,35,0
J115359.35+215904.5,26,0
J115210.66+214929.7,23,0
J114925.14+221412.5,29,0
J114922.45+223308.5,25,0
J115348.11+230902.3,33,0
J115552.55+243902.9,33,0
J115559.56+255032.4,40,0
J115632.80+260406.8,29,0
J115837.50+190646.2,33,0
J115007.05+191245.7,45,0
J115210.21+205705.2,48,0
J115121.47+203603.2,31,0
J115047.95+204741.6,28,0
J115422.21+210422.4,42,0
J115251.46+195336.8,44,0
J115355.93+201055.6,35,0
J115502.70+204146.7,45,0
J115706.93+195417.3,20,0
J115800.64+205314.8,27,0
J154743.29+164958.8,45,0
J154751.22+104125.2,46,1
J155438.72+115242.3,32,0
J160203.66+151113.9,46,0
J155333.32+105847.1,47,0
J160354.75+143527.1,50,2
J160418.10+105121.5,46,0
J160812.72+120851.6,40,0
J160835.54+092325.7,56,0
J160655.47+103131.6,26,0
J161547.51+133401.9,47,0
J160744.63+135435.6,41,0
J161548.17+123655.1,73,0
J161210.45+084716.9,44,0
J162041.47+105630.1,53,0
J163244.13+093003.2,54,0
J162950.61+114534.6,57,0
J080246.39+071713.7,50,2
J081413.20+083344.7,44,0
J082704.49+095355.3,51,0
J083347.78+100036.7,29,0
J084422.23+105151.0,57,0
J085619.34+115920.4,23,0
J090110.00+113705.0,46,0
J092032.03+122358.3,17,0
J092414.43+131239.0,37,0
J092921.84+121702.7,48,0
J092345.50+131641.1,28,0
J093511.96+154320.0,20,0
J094157.57+132205.0,33,0
J094048.39+133957.2,45,0
J094126.19+145221.1,34,0
J094115.38+150933.0,23,0
J093646.23+144645.8,15,0
J093733.64+154931.6,39,0
J095141.36+133114.4,24,0
J095010.39+135942.9,23,0
J094823.99+140705.1,19,0
J094915.60+143556.5,18,0
J094941.83+152419.5,45,0
J095805.38+133709.0,0,0
J095921.76+141148.1,47,0
J095658.06+140805.9,23,0
J095546.70+135507.4,28,0
J095156.51+140944.9,23,0
J095402.40+152138.0,22,0
J095753.95+154544.3,33,0
J100207.86+162944.7,22,0
J100032.15+163040.0,24,0
J095936.14+172154.0,38,0
J100240.39+171155.3,13,1
J100901.10+135216.2,30,0
J101528.30+160617.1,28,0
J101545.58+143634.4,32,0
J101149.87+151318.0,20,0
J101150.46+160659.5,38,0
J101249.11+151335.4,22,0
J101809.97+150000.8,39,0
J102154.93+170421.7,49,0
J102517.32+144042.9,47,0
J102227.16+163856.6,33,0
J102549.83+162914.8,48,0
J102647.71+160602.3,26,0
J103155.56+171411.4,25,0
J102358.50+171850.9,33,0
J102413.37+163708.7,31,0
J102709.43+185339.1,28,0
J102815.01+175436.7,29,0
J102843.02+183252.9,15,0
J103040.12+180341.0,21,0
J103650.75+153214.5,37,0
J103425.53+151336.1,18,0
J102910.11+152120.1,23,0
J102729.27+165156.2,36,0
J102558.91+155827.8,27,0
J103037.32+161029.5,24,0
J103336.14+154941.6,28,0
J103641.15+153300.7,15,0
J103852.61+164247.1,21,0
J104129.89+164658.6,13,0
J120203.62+162428.3,41,0
J120202.70+180651.3,58,0
J120919.05+172701.0,51,0
J123309.88+162314.2,19,0
J123218.41+161711.0,28,0
J123304.70+163904.8,37,0
J123050.40+163501.2,25,0
J124039.73+170148.3,28,0
J123852.05+163143.3,19,0
J123637.07+163218.2,36,0
J123451.61+163112.6,24,0
J123352.01+162313.8,34,0
J123149.55+164207.7,35,0
J124051.08+180559.1,24,0
J124651.47+170424.7,17,0
J124029.69+171955.5,31,0
J123813.31+163325.1,29,0
J123657.13+162741.0,22,0
J123624.78+163522.6,24,0
J123604.94+163933.2,18,0
J124023.05+181459.5,32,0
J124112.42+181130.0,33,0
J123822.90+174240.1,32,0
J123825.41+175535.2,37,0
J124144.07+183850.5,23,0
J124043.43+173332.2,46,0
J124316.21+173133.7,35,0
J124553.92+181049.3,31,0
J124641.35+172202.2,18,1
J124622.61+171143.6,36,0
J124532.31+170640.3,25,0
J124414.98+170049.1,49,0
J124430.71+174710.1,26,0
J125953.35+163509.3,22,0
J125856.76+170053.4,20,0
J125741.96+174002.2,29,0
J130224.32+174506.8,35,0
J130745.01+161402.5,30,0
